transaction_id,amount,transaction_type,location,time_of_day,is_fraud
8444,416.8008140012821,online,US,night,0
8445,180.4796297408821,online,CA,evening,0
8446,689.4199724053373,online,CA,afternoon,0
8447,565.507210753657,online,IN,evening,0
8448,858.8133828745666,in-person,US,evening,0
8449,118.35842297761641,online,IN,evening,0
8450,785.8809353425116,online,IN,night,1
8451,673.8432700304418,online,US,evening,0
8452,115.89592589126973,online,CA,afternoon,0
8453,695.125909141849,online,UK,afternoon,0
8454,442.1057415909506,in-person,US,morning,0
8455,945.0398007702872,in-person,IN,night,0
8456,142.46973926728143,online,IN,afternoon,0
8457,643.1905574249222,online,CA,afternoon,0
8458,382.598065417483,in-person,IN,night,0
8459,956.8578559202869,in-person,UK,evening,0
8460,330.6449203949862,in-person,IN,afternoon,0
8461,962.2237235823084,online,CA,evening,0
8462,901.5843652496484,online,US,afternoon,0
8463,271.1128520753457,online,CA,morning,0
8464,803.7382350496013,online,IN,evening,0
8465,995.6085976017024,online,CA,afternoon,0
8466,253.41033916911107,online,IN,night,0
8467,437.34039215399633,in-person,CA,night,0
8468,520.660555830193,in-person,US,night,0
8469,295.63620466806043,online,IN,afternoon,0
8470,16.24957480638373,online,UK,evening,0
8471,220.90911495332912,online,UK,morning,0
8472,282.6549474574167,in-person,UK,morning,0
8473,444.15610161686897,in-person,UK,afternoon,1
8474,171.93137593498847,in-person,IN,afternoon,0
8475,873.3811023349809,in-person,IN,afternoon,0
8476,705.2062215986048,online,US,evening,0
8477,86.11527708210232,in-person,CA,night,0
8478,650.4423586887915,in-person,IN,evening,0
8479,654.0028199292148,online,UK,evening,0
8480,956.2649524699841,online,IN,afternoon,0
8481,4.017850484805086,online,UK,morning,0
8482,248.68451735600138,in-person,US,evening,0
8483,927.8636878959402,online,CA,morning,0
8484,932.2017814828848,in-person,IN,afternoon,0
8485,720.8658329512667,in-person,CA,evening,0
8486,765.9975577264925,in-person,UK,night,0
8487,92.39147497171747,in-person,UK,night,0
8488,514.3619589434554,online,CA,evening,0
8489,232.3514082977104,online,US,night,0
8490,182.03682557000366,in-person,CA,evening,0
8491,810.4929958242092,online,CA,night,0
8492,135.9030985438669,in-person,IN,afternoon,1
8493,469.18298535938885,in-person,IN,night,0
8494,938.639661346447,online,UK,night,0
8495,186.6462235097772,online,IN,afternoon,0
8496,978.0154303144964,in-person,US,afternoon,0
8497,994.293697775298,online,US,night,0
8498,556.0615375277205,in-person,US,morning,0
8499,170.97259743698075,online,UK,morning,0
8500,316.7887830529547,in-person,US,evening,0
8501,425.0683398438586,in-person,US,night,0
8502,310.0149001338647,online,IN,evening,0
8503,281.35494429663925,online,UK,afternoon,0
8504,972.2574795071412,in-person,CA,night,0
8505,154.2114625883299,online,US,afternoon,0
8506,733.5945808081455,online,IN,night,0
8507,1.4098791497356964,in-person,CA,night,0
8508,596.5864867329744,in-person,US,afternoon,0
8509,916.0270609500983,online,CA,night,0
8510,288.6461599991258,online,CA,night,0
8511,186.34044928246146,in-person,UK,evening,0
8512,652.0281150835485,in-person,UK,afternoon,0
8513,712.8888058910948,in-person,US,morning,0
8514,688.3424884330293,in-person,US,morning,0
8515,319.99756314135266,in-person,UK,night,0
8516,252.95019975717153,in-person,US,evening,0
8517,955.9628811620821,in-person,US,night,0
8518,923.3762087616595,in-person,UK,evening,0
8519,457.85929328292747,online,CA,night,0
8520,846.3476722882191,online,US,morning,0
8521,452.87115415666176,online,IN,afternoon,0
8522,424.96462905443786,in-person,UK,evening,0
8523,157.60618465169537,online,US,night,0
8524,426.97965043548083,in-person,US,night,0
8525,537.8795216612071,online,UK,evening,0
8526,23.48182310125778,in-person,IN,evening,0
8527,444.668892170231,in-person,IN,morning,0
8528,781.5748621768051,online,UK,evening,0
8529,680.3660103178955,in-person,IN,night,0
8530,635.521831875071,online,US,morning,0
8531,909.6458730087653,online,IN,morning,1
8532,19.013977815404782,online,US,afternoon,0
8533,557.4905386060419,online,CA,afternoon,0
8534,787.5614995612974,online,IN,afternoon,0
8535,541.794047318566,online,CA,evening,0
8536,324.5716570277988,online,UK,morning,0
8537,137.1143145268859,online,IN,evening,0
8538,887.6755087443752,online,US,morning,0
8539,471.2916299952154,in-person,IN,night,0
8540,878.2370817887157,in-person,UK,evening,0
8541,586.2662703107352,online,UK,morning,0
8542,674.5179244983858,in-person,US,afternoon,0
8543,804.4568932240716,in-person,IN,afternoon,0
8544,659.4963890555342,online,CA,night,0
8545,398.65678583825877,online,UK,evening,0
8546,514.1197505447224,in-person,UK,morning,0
8547,803.242479151204,online,US,afternoon,0
8548,374.2766460766112,online,IN,morning,0
8549,388.7333353117286,online,CA,evening,0
8550,96.59442594194314,in-person,IN,afternoon,0
8551,914.669850786526,online,IN,night,0
8552,91.94527863049629,in-person,CA,night,0
8553,648.5609682711073,online,US,evening,0
8554,413.7812843239949,online,UK,evening,0
8555,406.2137708651869,in-person,US,morning,0
8556,679.8722847361113,online,US,night,0
8557,68.02663889724884,in-person,IN,evening,0
8558,594.1120771684832,in-person,CA,evening,0
8559,772.2597541863825,online,UK,night,1
8560,828.3845451287076,online,IN,morning,0
8561,171.35985900438152,in-person,UK,morning,0
8562,897.5216310280955,in-person,IN,night,0
8563,656.4899457555948,online,CA,night,0
8564,881.9729460198621,online,UK,night,0
8565,485.7954363930881,online,UK,night,0
8566,542.4913117521048,online,US,night,0
8567,919.1192387516425,online,IN,evening,0
8568,900.0096338113171,in-person,IN,afternoon,0
8569,448.712712495633,in-person,IN,night,0
8570,275.13821900404605,in-person,US,afternoon,0
8571,393.77726412969986,in-person,US,morning,0
8572,388.37656420122,online,UK,evening,0
8573,287.5800081078112,in-person,IN,afternoon,0
8574,269.3110247286336,online,IN,morning,0
8575,861.2018735432397,online,UK,morning,0
8576,70.79205876397702,online,UK,morning,0
8577,677.9335709174945,online,UK,night,0
8578,173.64723140499584,online,CA,evening,0
8579,345.16138750066915,in-person,CA,morning,0
8580,62.48149110070202,online,UK,night,0
8581,270.7036632186066,online,US,afternoon,0
8582,768.6526500461249,online,US,evening,0
8583,885.1303092227114,in-person,IN,afternoon,0
8584,222.3056247504647,online,CA,afternoon,0
8585,464.0842914196629,online,CA,night,0
8586,470.8537238892692,online,UK,afternoon,0
8587,873.7017304539745,in-person,UK,evening,0
8588,763.0362538229296,online,UK,afternoon,1
8589,513.5641411496819,in-person,UK,night,0
8590,671.0764532713016,in-person,UK,morning,0
8591,847.5076988554574,online,US,night,0
8592,10.529415071519399,in-person,US,morning,0
8593,403.48714101899856,in-person,UK,afternoon,0
8594,907.3359241098016,online,US,morning,0
8595,740.5727178131075,online,UK,night,0
8596,543.2985329597406,online,UK,night,0
8597,530.1148825080983,online,CA,evening,0
8598,348.4223275068333,in-person,US,evening,0
8599,521.000013107873,in-person,US,morning,0
8600,655.7278162639898,online,CA,morning,1
8601,418.9446753903643,online,US,evening,1
8602,714.4389932457818,online,CA,afternoon,0
8603,861.3709950331255,in-person,IN,evening,0
8604,155.5301633366763,online,US,afternoon,0
8605,452.095475794607,in-person,UK,morning,0
8606,408.612071193796,in-person,CA,morning,0
8607,687.7773392456784,in-person,UK,night,0
8608,250.61759779267143,in-person,UK,night,0
8609,640.610664037324,online,US,afternoon,0
8610,877.6117524897566,online,CA,afternoon,0
8611,418.71346819382904,online,IN,evening,0
8612,911.1046842792408,in-person,UK,afternoon,0
8613,993.170575194545,in-person,UK,morning,0
8614,106.98595789800412,online,IN,morning,0
8615,233.8201347968738,in-person,CA,morning,1
8616,950.4293717306111,in-person,US,night,0
8617,958.3693587949053,in-person,UK,afternoon,0
8618,98.60956811137174,online,US,afternoon,0
8619,15.983501876759544,online,CA,night,0
8620,161.93892323316584,online,IN,night,0
8621,996.0167705988661,in-person,US,night,0
8622,180.81961699407617,online,CA,morning,0
8623,503.0450591153011,online,US,afternoon,0
8624,848.5693087040805,online,US,evening,0
8625,21.381209077518132,in-person,UK,evening,0
8626,604.884493276201,in-person,US,afternoon,0
8627,277.7484234207547,in-person,UK,afternoon,0
8628,862.4725815232919,in-person,CA,night,0
8629,284.1776881148151,in-person,CA,night,0
8630,687.068964561627,online,UK,morning,0
8631,674.5454128149495,online,IN,night,0
8632,222.27205531078036,in-person,US,afternoon,0
8633,35.76440066848177,in-person,CA,morning,0
8634,409.84032421161186,online,CA,evening,0
8635,289.90395881390384,in-person,IN,afternoon,0
8636,809.1687718640949,in-person,CA,evening,0
8637,800.5638242668899,in-person,UK,afternoon,0
8638,457.56692824043284,in-person,IN,afternoon,0
8639,606.9057130978957,in-person,CA,morning,0
8640,604.6552564709383,online,IN,morning,0
8641,827.3309902791957,online,IN,night,0
8642,425.5774117090743,in-person,CA,afternoon,0
8643,276.17123311071856,in-person,CA,afternoon,0
8644,265.7698832224069,online,CA,morning,0
8645,536.6560870029219,in-person,IN,evening,0
8646,449.69905452948035,online,UK,night,0
8647,440.68065021395125,in-person,UK,afternoon,0
8648,92.04620175061751,online,US,morning,0
8649,718.8851369495054,online,CA,afternoon,0
8650,214.5229512939288,in-person,UK,morning,0
8651,197.75667657851264,in-person,US,night,0
8652,413.34556195711605,online,US,evening,0
8653,228.55056327618362,in-person,CA,afternoon,0
8654,584.2744090407074,online,US,afternoon,0
8655,372.09187599513706,in-person,UK,night,0
8656,449.4628108701973,in-person,US,evening,0
8657,537.6321522824248,in-person,US,afternoon,0
8658,204.33198695932305,online,UK,night,0
8659,156.59587124266426,online,US,afternoon,0
8660,880.5414809707312,in-person,US,afternoon,0
8661,434.2899791285896,online,IN,night,0
8662,412.68151602290664,in-person,US,night,0
8663,36.57653812256864,online,US,morning,0
8664,498.47832628480586,in-person,IN,morning,0
8665,554.615551889389,online,IN,afternoon,0
8666,559.2820300837118,online,IN,night,0
8667,707.3241381535614,online,CA,evening,0
8668,178.30435315602077,online,CA,evening,0
8669,252.9709110963882,online,UK,afternoon,0
8670,810.9197347651823,online,US,morning,0
8671,947.2234462265505,in-person,UK,night,0
8672,136.79681461995332,in-person,CA,night,0
8673,498.151904950713,online,US,morning,0
8674,214.96207648684725,in-person,US,night,0
8675,61.01309518662746,online,IN,afternoon,0
8676,326.17783478800925,in-person,CA,night,0
8677,144.54393755902854,in-person,US,night,0
8678,710.2231403608121,in-person,IN,morning,0
8679,534.191688257773,in-person,US,morning,0
8680,144.69063651932058,online,CA,evening,0
8681,10.232346817108853,in-person,UK,afternoon,0
8682,808.3488919751885,in-person,UK,morning,0
8683,177.01821175808328,in-person,US,morning,0
8684,606.6104255785452,online,IN,morning,0
8685,337.5849911636688,in-person,IN,night,0
8686,585.9004523767205,online,IN,afternoon,0
8687,316.3379733553417,online,CA,afternoon,0
8688,87.85262113156192,in-person,UK,night,0
8689,223.72705854919585,online,UK,night,0
8690,188.8705079125965,in-person,US,morning,0
8691,428.5913330872042,in-person,UK,evening,0
8692,658.6254996427311,in-person,IN,evening,1
8693,264.5422688714112,in-person,CA,afternoon,0
8694,13.057865365317333,in-person,IN,evening,0
8695,519.4184269004921,in-person,IN,morning,0
8696,606.1537298696131,in-person,UK,night,0
8697,962.9076235078079,online,CA,afternoon,0
8698,589.8813322901536,online,CA,afternoon,0
8699,471.7013868187637,in-person,IN,night,0
8700,573.8282242718061,in-person,US,evening,0
8701,927.972729232165,online,UK,afternoon,0
8702,828.5497674560446,in-person,US,night,0
8703,323.6557546304442,online,IN,night,0
8704,238.01710929348013,online,UK,evening,0
8705,263.37097875370756,in-person,US,evening,0
8706,504.91661867549783,in-person,US,morning,0
8707,744.3054017773492,online,US,evening,0
8708,503.7159879757791,online,UK,evening,0
8709,68.72859943228447,in-person,US,night,0
8710,723.857119739541,in-person,CA,afternoon,0
8711,806.1641585422828,online,IN,night,0
8712,290.2083672545999,online,UK,morning,0
8713,664.4616135440671,online,CA,night,0
8714,427.16530915333897,in-person,US,morning,0
8715,889.2302363717154,in-person,IN,evening,0
8716,845.3803326025791,in-person,US,afternoon,0
8717,525.9065663113327,online,CA,afternoon,0
8718,691.8140402677809,online,US,night,0
8719,883.4663513210819,in-person,UK,afternoon,0
8720,496.2212930681972,online,CA,morning,0
8721,313.9374897483331,online,UK,morning,0
8722,753.9124717716717,online,IN,evening,0
8723,220.84618852990707,online,UK,night,0
8724,389.142616858036,online,UK,evening,0
8725,865.8615098696869,in-person,US,afternoon,0
8726,724.6979179290457,in-person,US,evening,1
8727,404.40719424225176,in-person,CA,afternoon,0
8728,215.52975790594905,in-person,IN,morning,0
8729,356.6124224414043,in-person,CA,night,0
8730,284.82004507820557,online,IN,night,0
8731,176.91319865591007,online,IN,evening,0
8732,743.5895806520911,online,UK,afternoon,0
8733,252.81781696332135,in-person,US,morning,0
8734,454.7133026975961,online,IN,afternoon,0
8735,386.47358738927295,online,US,evening,0
8736,982.0953012569952,online,IN,afternoon,0
8737,391.7011519040723,in-person,US,morning,0
8738,80.90250031395804,online,CA,evening,0
8739,90.73592681951195,online,US,morning,0
8740,591.1629676317117,in-person,UK,evening,0
8741,599.7641881865273,in-person,IN,night,0
8742,419.34023149217234,online,UK,afternoon,1
8743,432.41184861971766,in-person,IN,morning,0
8744,54.87865025803034,online,UK,morning,0
8745,517.029963878873,in-person,IN,afternoon,0
8746,505.23473590497133,online,US,morning,0
8747,150.3997692383876,online,IN,morning,0
8748,104.73554672481666,in-person,UK,morning,0
8749,124.44891810889101,in-person,UK,night,0
8750,101.92721824476726,in-person,IN,morning,0
8751,610.0984873412231,in-person,IN,night,0
8752,197.2861697505157,online,CA,afternoon,0
8753,252.178722035276,in-person,CA,night,0
8754,174.3985720072883,online,US,morning,1
8755,957.8774691440545,online,US,morning,0
8756,854.7628456886836,online,US,morning,0
8757,231.26434251416936,in-person,US,night,1
8758,328.2387276282039,online,US,evening,0
8759,210.68294946269216,online,IN,evening,0
8760,492.3840835013629,in-person,CA,afternoon,0
8761,20.590921941779342,online,IN,afternoon,0
8762,671.6966408878989,online,CA,afternoon,0
8763,523.634991667824,online,CA,morning,0
8764,898.7402893728022,in-person,UK,evening,0
8765,165.22829164408572,online,UK,evening,0
8766,804.3051368150706,online,CA,afternoon,0
8767,792.169053452249,online,IN,evening,0
8768,128.05400802767005,in-person,CA,afternoon,0
8769,399.16066491998345,in-person,US,morning,0
8770,170.98248850337237,in-person,IN,evening,0
8771,255.46577995709134,online,IN,morning,0
8772,263.9829286557138,online,CA,morning,0
8773,556.680157631747,online,US,evening,0
8774,411.99952082870504,online,CA,night,0
8775,947.785071202299,online,US,afternoon,0
8776,127.24377180505813,in-person,IN,evening,0
8777,973.7184427153486,online,CA,morning,0
8778,231.40800157404968,online,US,afternoon,0
8779,773.1010624454713,in-person,UK,morning,0
8780,339.63095624664857,in-person,IN,afternoon,0
8781,143.9383140218966,online,IN,evening,1
8782,858.0312960609937,in-person,UK,morning,0
8783,309.55203833722675,in-person,US,afternoon,0
8784,659.1965488226153,in-person,IN,afternoon,0
8785,566.8772414015399,online,US,evening,0
8786,472.28455308148347,in-person,UK,afternoon,0
8787,496.32365317589057,online,CA,afternoon,1
8788,732.5056761781952,in-person,IN,morning,0
8789,88.68514120931712,online,IN,evening,0
8790,668.5124812959473,online,US,evening,0
8791,895.9162892971801,online,IN,morning,0
8792,58.73040882284429,in-person,CA,night,0
8793,141.51268589443308,in-person,UK,morning,0
8794,716.9153047653293,in-person,IN,morning,0
8795,437.84436659637294,online,UK,night,0
8796,404.1450721928747,in-person,US,afternoon,0
8797,137.8296679096916,in-person,CA,evening,0
8798,507.2632706770703,online,IN,evening,0
8799,127.41876588518086,in-person,UK,night,0
8800,477.14383585422985,online,CA,evening,0
8801,763.851683662695,in-person,UK,night,0
8802,259.00609352927637,online,US,afternoon,0
8803,481.3053820115476,online,CA,night,0
8804,992.0239534274389,in-person,CA,evening,0
8805,686.9637729306833,online,US,evening,0
8806,841.5154145338934,in-person,US,night,0
8807,415.4327589539852,in-person,IN,evening,0
8808,768.0930622027295,in-person,US,night,0
8809,41.468663768380516,in-person,US,evening,0
8810,123.78827135970273,online,UK,morning,0
8811,203.86752232714207,online,CA,afternoon,0
8812,402.54997269060436,online,UK,evening,0
8813,845.8991334474374,in-person,US,evening,0
8814,346.91978473714255,in-person,IN,evening,0
8815,654.9665723219474,online,UK,night,0
8816,709.6049805086799,online,UK,evening,0
